,net_return
2012-12-07,0.00025320299031570954
2012-12-14,0.006202620459431087
2012-12-21,0.004552392907057177
2012-12-28,0.011864548326036216
2013-01-04,0.0049324582302227955
2013-01-11,0.002371239993300511
2013-01-18,-0.017403624300772403
2013-01-25,0.002621861686333148
2013-02-01,-0.0033106891604725375
2013-02-08,0.005519248262911982
2013-02-15,0.00043452152954918586
2013-02-22,-0.01025615432294896
2013-03-01,-0.0046182708615528
2013-03-08,0.0003794274704302709
2013-03-15,0.004767913830950657
2013-03-22,-0.0012803356731337953
2013-03-28,-0.018004205881514603
2013-04-05,-0.030436809754408923
2013-04-12,-0.015536595039578478
2013-04-19,0.011092485688030016
2013-04-26,-0.01075753203490001
2013-05-03,-0.005752657656577182
2013-05-10,-0.006878300653078454
2013-05-17,0.0015750072713643921
2013-05-24,-0.019826225037547794
2013-05-31,0.005294036791620276
2013-06-07,-0.003196135739214978
2013-06-14,-0.005221543396237439
2013-06-21,0.0006419140926195977
2013-06-28,-0.014058711359096551
2013-07-05,0.007531481784265397
2013-07-12,-0.004522158385792059
2013-07-19,-0.006331426775588168
2013-07-26,0.017333608068465747
2013-08-02,0.02514373493732452
2013-08-09,-0.011406128552177531
2013-08-16,0.0005786612294354475
2013-08-23,0.0016968694033344714
2013-08-30,-0.006008050848379885
2013-09-06,-0.012720809039641038
2013-09-13,-0.004521889262815372
2013-09-20,0.0008740408638978388
2013-09-27,-0.007349137270704831
2013-10-04,-0.0073499310557516235
2013-10-11,0.006207024180288765
2013-10-18,0.0008651907930767012
2013-10-25,0.008940236903832284
2013-11-01,-0.004347332180675805
2013-11-08,0.007432216328005848
2013-11-15,-0.012475668806028704
2013-11-22,-0.006914734445922676
2013-11-29,-0.0009784864048225225
2013-12-06,0.003157400703605717
2013-12-13,0.005895300255590903
2013-12-20,0.0011095765805216795
2013-12-27,-0.0068285862642292845
2014-01-03,0.002180388914866625
2014-01-10,-0.006167412049071704
2014-01-17,-0.0033627335303314616
2014-01-24,0.00012106257653233578
2014-01-31,-0.0014070826904340893
2014-02-07,0.001005602593456786
2014-02-14,-0.007136193757282287
2014-02-21,0.007952225177018823
2014-02-28,-0.011917364573218965
2014-03-07,0.001862947009646803
2014-03-14,0.015128291125469408
2014-03-21,-0.014958844050119316
2014-03-28,-0.004199068980327015
2014-04-04,-0.0006661395777040804
2014-04-11,-0.0021009498459503787
2014-04-17,-0.0015085194955340147
2014-04-25,-0.0017445511559929855
2014-05-02,0.0016374451361017388
2014-05-09,-0.005611882362862435
2014-05-16,-0.002450095696375023
2014-05-23,-0.0062770735471828175
2014-05-30,-0.0031446133536332695
2014-06-06,-0.0004691697540111421
2014-06-13,-0.009790751021302575
2014-06-20,0.002660012377983054
2014-06-27,0.00026598416951859256
2014-07-03,0.0076244433857585135
2014-07-11,-0.017466955761861087
2014-07-18,0.0033361113077766697
2014-07-25,0.004372654701891194
2014-08-01,0.0016812209783548145
2014-08-08,0.0040403122832401005
2014-08-15,0.001167978475657131
2014-08-22,0.0069981724857494446
2014-08-29,0.01388437320449677
2014-09-05,-0.009027312286320881
2014-09-12,-0.008103849734350592
2014-09-19,-0.00773602592502588
2014-09-26,-0.0105538320195641
2014-10-03,-0.02075899499908346
2014-10-10,0.0114240176203604
2014-10-17,-0.006731331229738525
2014-10-24,-0.01822134530431493
2014-10-31,0.005876648395540357
2014-11-07,-0.004287317014516281
2014-11-14,-0.0005560458230850601
2014-11-21,0.015598351308652055
2014-11-28,-0.0124099205083775
2014-12-05,-0.010434437171240573
2014-12-12,0.026365136900684486
2014-12-19,0.004995696878133843
2014-12-26,0.013621055180664626
2015-01-02,-0.02523924080534285
2015-01-09,-0.02010675221254197
2015-01-16,0.006670863824439955
2015-01-23,-0.0037267252254383912
2015-01-30,0.0015953634287616135
2015-02-06,-0.009945571065844108
2015-02-13,-0.003926314879817399
2015-02-20,0.003570659575161639
2015-02-27,-0.001071328365510296
2015-03-06,-0.018272428598971466
2015-03-13,0.009457208417649408
2015-03-20,0.003155080638229246
2015-03-27,-0.015550113861915198
2015-04-02,0.0009195555848968807
2015-04-10,-0.008220372799993277
2015-04-17,0.0036358232245942423
2015-04-24,0.01634360898750889
2015-05-01,0.014821787176973859
2015-05-08,-0.006714996279204819
2015-05-15,0.003233748944412763
2015-05-22,-0.011529311272249225
2015-05-29,0.005257413153678543
2015-06-05,-0.0035275903424762754
2015-06-12,-0.0032362853498745367
2015-06-19,-0.0004370134869105294
2015-06-26,0.0013978417292556562
2015-07-02,-0.021048079556127676
2015-07-10,-0.03133009836142873
2015-07-17,-0.012301485839834711
2015-07-24,-0.006091105563503532
2015-07-31,-0.002586102100923309
2015-08-07,0.0024979134524864373
2015-08-14,-0.024688225213499202
2015-08-21,0.05289962713341216
2015-08-28,-0.006303337606161609
2015-09-04,-0.00606420754763592
2015-09-11,0.0053990933702196525
2015-09-18,0.010921599909087205
2015-09-25,0.014563250372245342
2015-10-02,-0.031643146535629295
2015-10-09,0.01928659355954354
2015-10-16,-0.004541585946103644
2015-10-23,-0.0019368386779282853
2015-10-30,-0.017023248567752045
2015-11-06,0.019635688510778508
2015-11-13,0.0012014273639863416
2015-11-20,0.005767891888672549
2015-11-27,0.010075501592687445
2015-12-04,-0.007815814806773975
2015-12-11,-0.012411977311597381
2015-12-18,0.01132046426890895
2015-12-24,-0.0024206314335873808
2015-12-31,-0.013612641060594817
2016-01-08,-0.013112950892211843
2016-01-15,-0.004845139062267004
2016-01-22,-0.004973982742217638
2016-01-29,-0.034435839169606686
2016-02-05,-0.004390700035367473
2016-02-12,0.0005532031186294104
2016-02-19,0.0012205300731635898
2016-02-26,-0.015677138834550748
2016-03-04,0.005289106193166425
2016-03-11,-0.017669196552126926
2016-03-18,0.009736859351105628
2016-03-24,-0.010382810485526328
2016-04-01,-0.006589326756665913
2016-04-08,0.012625483884676394
2016-04-15,-0.025111958251538093
2016-04-22,-0.008030675969979152
2016-04-29,0.017569787142892642
2016-05-06,0.0049089419479579136
2016-05-13,-0.006733984585789441
2016-05-20,-0.01615014823987926
2016-05-27,0.019663516804410395
2016-06-03,-0.006483467699080284
2016-06-10,4.538069636417382e-05
2016-06-17,-0.01579125410102652
2016-06-24,-0.0053915326847470005
2016-07-01,-0.004778222932467881
2016-07-08,0.0006316159379468596
2016-07-15,0.0028250962600169143
2016-07-22,0.0043201950144921225
2016-07-29,0.0007394548582185135
2016-08-05,0.0026428789526793447
2016-08-12,-0.00039823022628421957
2016-08-19,-0.011803881903645346
2016-08-26,-0.0029598516595382316
2016-09-02,0.003737788579248881
2016-09-09,0.0036320994670387876
2016-09-16,-0.0010304888424843037
2016-09-23,0.02297237377992885
2016-09-30,-0.019765378792328158
2016-10-07,0.005965482151614592
2016-10-14,0.005128516640270936
2016-10-21,0.00033056586323431227
2016-10-28,-0.0016541834513963223
2016-11-04,0.011898562351002086
2016-11-11,0.0017040846607605568
2016-11-18,-0.003570788953076444
2016-11-25,-0.019071210486005612
2016-12-02,-0.009651608097791874
2016-12-09,-0.0005725364614923275
2016-12-16,0.0023760435190804128
2016-12-23,-0.009654762385183712
2016-12-30,-0.013865098553961487
2017-01-06,0.005958558989427813
2017-01-13,0.0014370763241015384
2017-01-20,-0.0013139807788297739
2017-01-27,0.006291223105626038
2017-02-03,-0.0033676968796326145
2017-02-10,0.0015373992292111323
2017-02-17,-0.007700143076462422
2017-02-24,-0.006933641831601211
2017-03-03,-0.010922961786194594
2017-03-10,0.0013347168417268723
2017-03-17,-0.018223322383134156
2017-03-24,0.021975130034224185
2017-03-31,0.0022882822383878294
2017-04-07,-0.007093425149995888
2017-04-13,0.01257810630371889
2017-04-21,-0.006777552389443388
2017-04-28,-0.0035070360275819648
2017-05-05,0.016694405376663796
2017-05-12,-0.003490820944239691
2017-05-19,0.009346162390324054
2017-05-26,-0.01364515926916549
2017-06-02,0.021724924919278233
2017-06-09,0.009025079963607721
2017-06-16,-0.0014073556615704036
2017-06-23,0.02237835705762948
2017-06-30,0.005050001215463862
2017-07-07,0.012369478903641252
2017-07-14,-0.005042510789148283
2017-07-21,-0.0030356127326147675
2017-07-28,0.006304243370599764
2017-08-04,-0.0011603484906985173
2017-08-11,-0.013166710418548742
2017-08-18,0.0016096282227967375
2017-08-25,-0.00951198534781557
2017-09-01,0.000958453836111317
2017-09-08,0.004791729497839651
2017-09-15,-0.021242415756866913
2017-09-22,-0.007625505325655858
2017-09-29,0.003997241133026534
2017-10-06,-0.0034573655304284663
2017-10-13,0.0018910065682558605
2017-10-20,-0.01034263069682847
2017-10-27,-0.0041915635493196685
2017-11-03,-0.013981990733086173
2017-11-10,0.01530745426909319
2017-11-17,0.0021783993342088205
2017-11-24,-0.0040060832711500596
2017-12-01,-0.0032103738559411694
2017-12-08,-0.00329302467323723
2017-12-15,0.01544497553531441
2017-12-22,-0.004497201769001276
2017-12-29,0.00417010070270988
2018-01-05,-0.014851687744070818
2018-01-12,0.006896281910560588
2018-01-19,-0.003941433502109874
2018-01-26,-0.005459744568477922
2018-02-02,-0.008165742821876503
2018-02-09,-0.005723867328189995
2018-02-16,-0.0010722029508817323
2018-02-23,-0.0015384559028648746
2018-03-02,0.001544939949627999
2018-03-09,0.005779539856008483
2018-03-16,-0.0020893399847625744
2018-03-23,2.3803538090795854e-05
2018-03-29,-0.006953608133699252
2018-04-06,0.0061014625604972365
2018-04-13,-0.006512384371320851
2018-04-20,0.008003994842148764
2018-04-27,0.0017927662617589497
2018-05-04,-0.002826691088403313
2018-05-11,-0.014193143962137581
2018-05-18,0.030011005297014847
2018-05-25,0.008088336510601027
2018-06-01,0.003722315713948975
2018-06-08,0.003240742519150149
2018-06-15,0.0029904058445597206
2018-06-22,-0.009469869506165213
2018-06-29,0.007280326660963302
2018-07-06,0.001256599585259433
2018-07-13,-0.0005938758929531528
2018-07-20,0.0009244956292457391
2018-07-27,0.002040384180246638
2018-08-03,-0.0017239723678421416
2018-08-10,-0.004926958436577829
2018-08-17,0.01773355313363467
2018-08-24,-0.003918309015333019
2018-08-31,0.0014277108646556201
2018-09-07,0.007970327862912175
2018-09-14,-0.008493791419502131
2018-09-21,0.003585583094900111
2018-09-28,0.005452002087051237
2018-10-05,-0.0021523615556389084
2018-10-12,-0.012622932294697152
2018-10-19,-0.014095168253105332
2018-10-26,-0.0005054318996611896
2018-11-02,0.0064344988772583106
2018-11-09,-0.0019779979592143794
2018-11-16,-0.00718765482774448
2018-11-23,0.005405611668420416
2018-11-30,0.012470042025859395
2018-12-07,-0.017921714155112074
2018-12-14,-0.012054873093900926
2018-12-21,0.019977683801461168
2018-12-28,-0.012717981518753946
2019-01-04,-0.007445878495352825
2019-01-11,-0.004565709944049454
2019-01-18,0.0048454829433197295
2019-01-25,-0.0006279919020255104
2019-02-01,-0.004766066062152428
2019-02-08,0.013695952324513847
2019-02-15,0.0022612021691664538
2019-02-22,0.012857555272890422
2019-03-01,0.012488546610297973
2019-03-08,0.011880627895203449
2019-03-15,-0.0005823514932883768
2019-03-22,0.012317383239654813
2019-03-29,-0.0035801573790337922
2019-04-05,-0.006345310779477253
2019-04-12,-0.016233541811694067
2019-04-18,0.004329332413121716
2019-04-26,-0.012410218780490919
2019-05-03,0.007040138109483579
2019-05-10,-0.015001967986372352
2019-05-17,-0.011532843603774998
2019-05-24,-0.007711899027782484
2019-05-31,-0.0028171577843654014
2019-06-07,-0.003315509885839097
2019-06-14,0.019571715050023083
2019-06-21,-0.005900227434775803
2019-06-28,0.014935394990930297
2019-07-05,0.0037579659229640093
2019-07-12,-0.004281148908000942
2019-07-19,-0.0004039187163651631
2019-07-26,0.019628742277160625
2019-08-02,-0.018244336902223962
2019-08-09,-0.0018001219193587827
2019-08-16,-0.002466006780121376
2019-08-23,-0.0028871668386807065
2019-08-30,-0.023677437515107976
2019-09-06,-0.01230943460476596
2019-09-13,0.02682750151152254
2019-09-20,0.0076986536051608274
2019-09-27,-0.0031299585470806234
2019-10-04,0.00036106337886847404
2019-10-11,-0.0013915473180693269
2019-10-18,0.016116775355736454
2019-10-25,-0.0027723628217150883
2019-11-01,-0.0038758207244694925
2019-11-08,0.01201416189529542
2019-11-15,-0.0010826339156653742
2019-11-22,-0.006939310520414542
2019-11-29,0.0010237603432960802
2019-12-06,-0.014326766713946185
2019-12-13,0.001502387664900853
2019-12-20,0.0063860463044598335
2019-12-27,-0.008312273058194956
2020-01-03,0.005959371882508624
2020-01-10,-0.018348003512198095
2020-01-17,-0.023808001515674526
2020-01-24,-0.007052108316581363
2020-01-31,0.0010752311269929438
2020-02-07,0.0011854205528114476
2020-02-14,-0.00032143154657295655
2020-02-21,0.0073008921568272385
2020-02-28,-0.08940164355209543
2020-03-06,-0.0004349286501943127
2020-03-13,0.03550642007863925
2020-03-20,0.03890104045586748
2020-03-27,0.03129045191900036
2020-04-03,0.023701579039910603
2020-04-09,0.049626852040866046
2020-04-17,-0.0005874739901126342
2020-04-24,-0.01499070593256205
2020-05-01,-0.009271019109718085
2020-05-08,-0.013576816984463131
2020-05-15,0.03251375693726065
2020-05-22,-0.009096486881102152
2020-05-29,-0.019497004568374495
2020-06-05,0.0685437658900224
2020-06-12,-0.009954232983951854
2020-06-19,-0.023078314236910803
2020-06-26,-0.002673985416229912
2020-07-02,-0.011560983616289825
2020-07-10,0.0035447456541605636
2020-07-17,-0.0037387765966502054
2020-07-24,0.0150380853671549
2020-07-31,0.014266695359130908
2020-08-07,-0.014475875154099448
2020-08-14,0.01817517790995433
2020-08-21,0.0053162877896216435
2020-08-28,-0.0025550919450279324
2020-09-04,2.0281041480494743e-05
2020-09-11,0.003279328240120777
2020-09-18,0.03106400357112098
2020-09-25,-0.005460957300371341
2020-10-02,0.002350499844291455
2020-10-09,-0.0005055723383049884
2020-10-16,0.0061633201684672964
2020-10-23,-0.0014397109599379818
2020-10-30,0.015232840389751388
2020-11-06,0.041313423119088304
2020-11-13,-0.018957132968171985
2020-11-20,-0.031263430368968836
2020-11-27,-0.019524321863604206
2020-12-04,-0.012223665473350454
2020-12-11,0.026002525159675202
2020-12-18,0.0029556254247842225
2020-12-24,0.013954222180259894
2020-12-31,0.019257296926030548
2021-01-08,-0.02193994424341482
2021-01-15,0.006139901064793986
2021-01-22,-0.010977901669008371
2021-01-29,0.02470221712184663
2021-02-05,-0.01590459091967846
2021-02-12,-0.011968631692644421
2021-02-19,-0.033336629370136435
2021-02-26,-0.04601486732245896
2021-03-05,0.009631687456774084
2021-03-12,-0.006651259376186292
2021-03-19,-0.007751966385283732
2021-03-26,0.005110944864846794
2021-04-01,0.004482128747762821
2021-04-09,-0.005303091121632011
2021-04-16,-0.008598766020894667
2021-04-23,0.009563605751979544
2021-04-30,-0.01396373169442802
2021-05-07,6.870478154597447e-05
2021-05-14,-0.0005628426124823668
2021-05-21,0.0036756400818927686
2021-05-28,0.0064692154488854535
2021-06-04,0.0008834296753415397
2021-06-11,-0.015166622793996417
2021-06-18,0.002937334183597503
2021-06-25,0.011579199674367099
2021-07-02,-0.01322061689599562
2021-07-09,-0.04190155086362858
2021-07-16,0.014247464984012184
2021-07-23,0.0017224035670420973
2021-07-30,0.010405885313261363
2021-08-06,0.004734027380333971
2021-08-13,5.175817564155051e-05
2021-08-20,0.0372840134850376
2021-08-27,0.011724400291867087
2021-09-03,0.002933324507448803
2021-09-10,0.00612507392056681
2021-09-17,-0.030434672657563996
2021-09-24,-0.027889073419255957
2021-10-01,-0.018274231529508727
2021-10-08,-0.001829233985488819
2021-10-15,-0.001326484356842076
2021-10-22,-0.007100985094318204
2021-10-29,-0.0022685196861480772
2021-11-05,-0.002585183812535679
2021-11-12,-0.010010355984226262
2021-11-19,0.01134192847137429
2021-11-26,-0.023277114826064885
2021-12-03,-0.00805399074718038
2021-12-10,0.02411612238687624
2021-12-17,0.013641283722658293
2021-12-23,0.007434713170686924
2021-12-31,0.02253507434785149
2022-01-07,-0.023205923147903165
2022-01-14,0.01363982406973095
2022-01-21,0.0031057482020716842
2022-01-28,0.003986378853899617
2022-02-04,-0.023393505284700307
2022-02-11,-0.013424372689361355
2022-02-18,-0.005258733814813947
2022-02-25,-0.024158027252142774
2022-03-04,-0.0024337592907151943
2022-03-11,0.020088078143327484
2022-03-18,0.016161771579665068
2022-03-25,-0.010348470732280004
2022-04-01,-0.01933050970924365
2022-04-08,-0.004737015976850833
2022-04-14,0.03132570634923907
2022-04-22,-0.0013938890501697038
2022-04-29,-0.016571394440120516
2022-05-06,-0.005957695847935574
2022-05-13,0.015662965660246064
2022-05-20,0.004724161948624553
2022-05-27,-0.00012870680868418962
2022-06-03,0.0006814449672091796
2022-06-10,0.030175007238192195
2022-06-17,-0.03034896269473424
2022-06-24,-0.00815899166393997
2022-07-01,0.016451719358316817
2022-07-08,-0.005467783327525124
2022-07-15,-0.009042765268251202
2022-07-22,-0.005560526655353579
2022-07-29,0.031889950348239396
2022-08-05,0.004195252592658013
2022-08-12,-0.0158495103251075
2022-08-19,-0.007968632392677288
2022-08-26,0.0007070047970134199
2022-09-02,0.002726647545001473
2022-09-09,0.008728932866298129
2022-09-16,-0.0058868346019369
2022-09-23,0.0433711946569247
2022-09-30,-0.030872859917284622
2022-10-07,0.0019158572997195304
2022-10-14,0.01584538070524211
2022-10-21,0.010923485310733401
2022-10-28,0.009527043005558893
2022-11-04,0.01656115240668246
2022-11-11,0.001585002065478098
2022-11-18,-0.00467889119822802
2022-11-25,0.00643141259248798
2022-12-02,-0.0019972599059290535
2022-12-09,0.017589859791585685
2022-12-16,-0.00862230195765995
2022-12-23,0.007091255895835441
2022-12-30,0.007263024477435305
2023-01-06,-0.005133031723563124
2023-01-13,-0.010088736624321398
2023-01-20,-0.000747267286238551
2023-01-27,-0.023430805750481447
2023-02-03,0.01991914658189723
2023-02-10,0.015948588663783386
2023-02-17,0.009994816375805182
2023-02-24,0.013325790736839975
2023-03-03,-0.01783483605544906
2023-03-10,-0.02737603889495628
2023-03-17,0.004241031827079993
2023-03-24,-0.0038239348662236407
2023-03-31,0.013683737426585674
2023-04-06,0.0018619587849164469
2023-04-14,0.009734230151930484
2023-04-21,0.0008916611837296609
2023-04-28,0.007175048838138843
2023-05-05,-0.011763518265736935
2023-05-12,0.008057727364209198
2023-05-19,-0.033998084310993305
2023-05-26,0.004575024612517194
2023-06-02,-0.008819257556149694
2023-06-09,0.0017257232211809474
2023-06-16,-0.011370769184513812
2023-06-23,0.003120827843557449
2023-06-30,-0.011999038803747614
2023-07-07,0.005535892428929677
2023-07-14,0.008181512296446222
2023-07-21,-0.008239112861712071
2023-07-28,-0.010922053938013985
2023-08-04,-0.011396183515731826
2023-08-11,-0.0028365995600427227
2023-08-18,0.001844820526503324
2023-08-25,0.007891126921426447
2023-09-01,0.0033334154637266094
2023-09-08,-0.006620800905833157
2023-09-15,-0.0012084203921797897
2023-09-22,0.009421933893870298
2023-09-29,0.007287678256453267
2023-10-06,0.005514012072439218
2023-10-13,-0.012228527375605574
2023-10-20,0.009255025695751415
2023-10-27,-0.0018736907405194026
2023-11-03,-0.005159885359824495
2023-11-10,0.009248342899425808
2023-11-17,0.0011609941745707015
2023-11-24,-0.004699103972345975
2023-12-01,-0.002527910004563984
2023-12-08,-0.0019013346571349708
2023-12-15,-0.003534980638766258
2023-12-22,0.005626315125253526
2023-12-29,-0.014632160943492439
2024-01-05,0.004691478824844508
2024-01-12,-0.019453100844135613
2024-01-19,0.0036711059921436216
2024-01-26,0.0133381687129534
2024-02-02,-0.003881311404605783
2024-02-09,0.004046564872583345
2024-02-16,0.004253053980818329
2024-02-23,-0.005022202923728828
2024-03-01,0.011807436533013124
2024-03-08,0.0007031555370423961
2024-03-15,-0.0037626739084213943
2024-03-22,0.008306628040988336
2024-03-28,-0.015178282795372727
2024-04-05,-0.005191050869167822
2024-04-12,0.0101548646104818
2024-04-19,0.008075537681003959
2024-04-26,-0.0001863564153513572
2024-05-03,-0.0004191943915522071
2024-05-10,-0.004963724785101752
2024-05-17,-0.008768364007414065
2024-05-24,0.0030877760062035476
2024-05-31,0.01857482971050992
2024-06-07,-0.020553544842133502
2024-06-14,0.012269413669268942
2024-06-21,-0.0038369847607386863
2024-06-28,0.009634881463038565
2024-07-05,0.009138917932953254
2024-07-12,-0.015537164236180203
2024-07-19,-0.02569466340083156
2024-07-26,0.0019005522390235852
2024-08-02,0.019314352715924684
2024-08-09,-0.006055947664369741
2024-08-16,0.0007333986760405651
2024-08-23,-0.003496012468554485
2024-08-30,-0.014136510162847145
2024-09-06,0.0070084877683244924
2024-09-13,0.003198483541811486
2024-09-20,0.005010365453892403
2024-09-27,0.014966066535678915
2024-10-04,0.009360179529249738
2024-10-11,0.0004074742541489098
2024-10-18,0.003231548698301492
2024-10-25,-0.00173883406888001
2024-11-01,-0.020070740396930978
2024-11-08,-0.005315574575375209
2024-11-15,0.0006401336312017403
2024-11-22,0.003659740944685342
2024-11-29,-0.006365462385850068
2024-12-06,-0.01602602095441702
2024-12-13,-0.00673278412238892
2024-12-20,0.004516224113517746
2024-12-27,-0.010503402389220446
2025-01-03,-0.013973117274637726
2025-01-10,0.0034061744807845854
2025-01-17,0.01421855903687716
2025-01-24,-0.015122233334151813
2025-01-31,-0.000798665300821175
2025-02-07,0.0009319418602069745
2025-02-14,0.0013294320343273818
2025-02-21,0.0007659466741232927
2025-02-28,-0.002535778171456023
2025-03-07,0.0073274707128486195
2025-03-14,-0.002109918253752766
2025-03-21,-0.012633969947275194
2025-03-28,-0.005853246380699589
2025-04-04,0.02108679181367111
2025-04-11,0.00829983217650166
2025-04-17,0.028047333058190186
2025-04-25,-0.007107290916845778
2025-05-02,-0.010206409629143372
2025-05-09,3.6231458846482036e-05
2025-05-16,0.003908478894766719
2025-05-23,-0.012283727404520231
2025-05-30,0.00606947790164724
2025-06-06,-0.009820933470267261
2025-06-13,-0.004012235018445355
2025-06-20,0.014400211463755568
2025-06-27,0.0006601393493800643
2025-07-03,-0.0021485236611225454
2025-07-11,0.006471997606351036
2025-07-18,0.011103015509970405
2025-07-25,0.003646442483109355
2025-08-01,0.007554979298541863
2025-08-08,-0.0023813191233530203
2025-08-15,-0.002616824058818368
2025-08-22,-0.009678438430126094
2025-08-29,0.006777899110076993
2025-09-05,0.0025957009728098603
2025-09-12,-0.017990654992147772
2025-09-19,-0.007327945286316213
2025-09-26,-0.0028455257846664865
2025-10-03,-0.024695017659293703
2025-10-10,-0.0028158315754183176
2025-10-17,0.007964543691977341
2025-10-24,-0.0035646201997213416
2025-10-31,0.009644560364096867
2025-11-07,-0.013937060553095884
2025-11-14,-0.0035125843995559057
2025-11-21,0.013070267459390982
2025-11-28,-0.009931189424011303
2025-12-05,0.005994336423656948
2025-12-12,-0.014548354219946878
2025-12-19,0.004137624710119677
2025-12-26,-0.011623008135916324
2026-01-02,0.014477817277993861
2026-01-09,-0.0071652282223585335
2026-01-16,-0.008596441795758778
2026-01-23,0.028638934267627866
2026-01-30,-0.005031414347265898
2026-02-06,-0.001238404459971575
2026-02-13,-0.002722718802662237
2026-02-20,-0.019378031048736737
2026-02-27,0.010535216327553214
2026-03-06,-0.004413276261382402
2026-03-13,-0.014178384464631294
2026-03-20,-0.010862098043372095
2026-03-27,0.020746155568198265
2026-04-02,-0.010847096008746206
2026-04-10,-0.0285836170658154
2026-04-17,0.008287340883535213
2026-04-24,-0.01471679027801444
2026-05-01,0.020391228772158345
2026-05-08,0.015948615504313753
2026-05-15,0.00948419867513559
2026-05-22,-0.005101301604608118
2026-05-29,0.014707747225930646
2026-06-05,0.015225289657436927
2026-06-12,-0.009451892010606576
2026-06-18,0.010551985986466197
2026-06-26,-0.0014321540142244768
2026-07-02,0.010705744974532187
2026-07-10,-0.005932622892183342
2026-07-17,0.008174340790922448
2026-07-24,0.016236039629449625
2026-07-31,0.0
2026-08-07,0.0
