,realized_vol,mean_corr,absorption,skew,absr_autocorr
2007-06-06,0.006764963564368358,0.08013120139686226,0.8958762605241762,-0.5017789951927645,0.054385470421886545
2007-06-07,0.006792939382322065,0.0793441604773067,0.8973944907643044,-0.5424707464574067,0.0894687521322705
2007-06-08,0.007184381747000108,0.14766630203820677,0.8904408040618219,-0.48412991623049456,0.058674028982876734
2007-06-11,0.007361052921993128,0.135232295198829,0.897346814939022,-0.4929126253543461,0.04576513537775158
2007-06-12,0.007348053181994763,0.13114346236726654,0.898787313736659,-0.5485601177723067,0.05546804504959472
2007-06-13,0.007481940275203529,0.1673522935706013,0.8965301156867298,-0.4286559841167645,0.1468296376171467
2007-06-14,0.0075916428343756805,0.184084907584283,0.8971136684075606,-0.4288481997657774,0.14864559256141302
2007-06-15,0.0075605654347332294,0.18308439917122257,0.8984047023465457,-0.5163432783512537,0.1865040287426934
2007-06-18,0.007572725395783842,0.18812860194971792,0.8981015943844812,-0.5010767307066644,0.14648275834420843
2007-06-19,0.007492111611008432,0.18637881278710688,0.896767067300978,-0.5400092092615482,0.14155848403273788
2007-06-20,0.007440399598768523,0.1887679409418193,0.8924844101925089,-0.6500539826297382,0.11169878579419121
2007-06-21,0.007840825869735371,0.26323118617148783,0.8729127465499297,-0.701548677299154,0.10144085875662068
2007-06-22,0.007940420740244862,0.25614811164097767,0.8594829240114541,-0.6789260194101459,0.10423033989358568
2007-06-25,0.00790535548940395,0.24554867060586766,0.8577012199396626,-0.6197864467708584,0.10982655081578775
2007-06-26,0.007857207397564151,0.23980813434869613,0.8546985867127447,-0.5765819903242182,0.08530572144083877
2007-06-27,0.008019978437129538,0.23569841500407912,0.8544509834748639,-0.5505731028298514,0.10319056848923215
2007-06-28,0.008066477353121815,0.23576335359024267,0.8516966901597087,-0.5491126088394188,0.08490165016010236
2007-06-29,0.007994918237755971,0.23239561662183048,0.8498037748626034,-0.5421656633304691,0.09782952299279206
2007-07-02,0.007949821716058134,0.2270909267506725,0.8419712465078588,-0.4539921240480053,0.06960660474629693
2007-07-03,0.008048827758343096,0.2507168997880197,0.8443878957162991,-0.49278083641559794,0.022613646096342976
2007-07-05,0.007952808336278674,0.24804688812332837,0.8441970115700818,-0.4676549542154764,0.04840749878124654
2007-07-06,0.00793415106029767,0.24327812113075278,0.838017801340493,-0.5336080077642985,0.04419623476253772
2007-07-09,0.007898933739636751,0.23994814743679035,0.840423777242562,-0.5279572365787395,0.04259234991131433
2007-07-10,0.00781797673200849,0.2399331546851344,0.8385666931604041,-0.48176332385703075,0.047876833969376614
2007-07-11,0.008070843300981435,0.21022217717144243,0.8407332865938124,-0.4581715624587393,0.053393944695622086
2007-07-12,0.008025567555029933,0.2041202964450201,0.8392674439156652,-0.47868613527085996,0.01725450432870618
2007-07-13,0.008048751267006932,0.20209149446392502,0.8433445839243843,-0.5067048486883149,0.024996624285795334
2007-07-16,0.007978215236355043,0.20695155916560856,0.840093425554385,-0.5295717754452092,0.01775995227193473
2007-07-17,0.007933878451490768,0.20218911503769502,0.8333573366724379,-0.5138718420251778,0.03413218774898639
2007-07-18,0.007830577309612525,0.20344869054606277,0.8325705492883514,-0.5184164180609935,0.032606521823875086
2007-07-19,0.007846540296541419,0.19727489039548643,0.835740952027188,-0.5714996883607565,0.03539258835536228
2007-07-20,0.007758065519716756,0.19702778843601762,0.8364303889537228,-0.5273514849018954,0.035625055964660556
2007-07-23,0.007768591529152546,0.18738858180025844,0.8360726186399015,-0.5729511902778336,0.0517651553419289
2007-07-24,0.007754903350107637,0.18249457529139443,0.8342435621814032,-0.5320458669868163,0.021621717864306143
2007-07-25,0.007951817752711213,0.18433742425332575,0.845861434756163,-0.5917126407375853,-0.0023872305436042
2007-07-26,0.00804245044962611,0.1727415480006653,0.848698864798256,-0.7488427750275494,-0.06076858675115073
2007-07-27,0.00860627259156253,0.17169443532141937,0.8666170577308536,-0.6758948544231784,-0.02124453608989658
2007-07-30,0.008819375687936675,0.16731746367123942,0.8722539512140867,-0.6397992126979501,-0.015808838916751413
2007-07-31,0.008903636711114122,0.16759405593018978,0.8757023292777903,-0.6275716611880928,-0.05010343475297457
2007-08-01,0.008863053939603814,0.1641566443068204,0.8752389458028361,-0.624483969554781,-0.036657839926757974
2007-08-02,0.00877144599660827,0.16213836186732591,0.8741149993710354,-0.6728501730479836,-0.04323891660795856
2007-08-03,0.008686212812123669,0.1631108775572351,0.8743548005027152,-0.6301028959740571,-0.0221575972624206
2007-08-06,0.009086958360662482,0.1421931606311255,0.8877464850159555,-0.6854091304649053,-0.0758266720189112
2007-08-07,0.009238966548846378,0.13553911797463375,0.8908930620849046,-0.720660301767776,-0.07708601874676184
2007-08-08,0.009161363346783313,0.13851322837725058,0.8885280331026824,-0.7290382681060192,-0.07553864043858458
2007-08-09,0.009345627546138931,0.13188482071883542,0.8926900123556443,-0.7227167385883274,-0.033599621155842536
2007-08-10,0.009696735584008966,0.13427746169751673,0.9007557170597612,-0.7185080162881053,-0.053206798755426686
2007-08-13,0.009697795631273452,0.12871083241822592,0.8921415127457538,-0.7399703003474073,-0.055113755590038956
2007-08-14,0.009596968740750323,0.1257777491631761,0.8883616149463681,-0.67359925106186,-0.06453974221012004
2007-08-15,0.009628953656278152,0.11949902109221554,0.8903026103305589,-0.5986226412949096,-0.06312454220819112
2007-08-16,0.009734778953721386,0.11483353092861194,0.8912553653625326,-0.5907990984865923,-0.07613223448081843
2007-08-17,0.010136632627406189,0.10213295400068897,0.8932875289571377,-0.57828897256138,-0.06106438976324441
2007-08-20,0.01015909312053363,0.10674537912112167,0.8929659008534905,-0.6462095329215265,-0.07412633705770338
2007-08-21,0.010068248552991986,0.1043319043210242,0.8888195637643328,-0.6086221073234519,-0.06337035537770679
2007-08-22,0.009984102221671466,0.10267219137587554,0.8872652094758392,-0.5956763749793027,-0.07545378980276206
2007-08-23,0.010018364233674804,0.10431604826194567,0.8895935967535188,-0.5691369835024049,-0.09056595739784401
2007-08-24,0.009922745886584806,0.10330427017971192,0.8882286937860778,-0.5025972982282471,-0.11416289693606677
2007-08-27,0.009960904438434774,0.11775062017803092,0.8902928297919507,-0.4545992313468405,-0.1217508094522537
2007-08-28,0.00990982939738985,0.1145236488969567,0.8890215029116983,-0.39157756988419934,-0.1320461932307298
2007-08-29,0.010086234873415902,0.10930183405687112,0.8938680169814325,-0.33103031092895224,-0.08293376421986913
2007-08-30,0.010299599160709359,0.11195768597679988,0.9006266182773334,-0.36050810729072313,-0.11320981469502656
2007-08-31,0.010185911348016061,0.11117439413731095,0.8990947760359704,-0.37854096715871816,-0.1157043115488959
2007-09-04,0.010181143654771067,0.11922661008656901,0.899667089142315,-0.4148287585854748,-0.10463451814766513
2007-09-05,0.010154735460390083,0.1228178417516946,0.9010657117035127,-0.3747323931932363,-0.10258230846075167
2007-09-06,0.010118313050811446,0.12096437146617947,0.8998113766238156,-0.42906646547689664,-0.12960500628567545
2007-09-07,0.010042011103575573,0.11777307965740985,0.8980296926712635,-0.41130295672569905,-0.12240481424900625
2007-09-10,0.010151958695530563,0.11414922513055648,0.8954078034825709,-0.39732136263411333,-0.11035165273818194
2007-09-11,0.01005938833277922,0.11433915073061328,0.8945673273002017,-0.3890483342327935,-0.11252733203390737
2007-09-12,0.010049709962447658,0.1154537507722245,0.89613202309371,-0.3968474067835711,-0.13574563782927568
2007-09-13,0.009960745792057664,0.11257057621690197,0.8944915558232025,-0.3759151044603553,-0.1008323562420893
2007-09-14,0.009898888113661564,0.11331050266416258,0.8916505835044031,-0.358520720509713,-0.08186115684201196
2007-09-17,0.009777021528180645,0.11289768728222604,0.889301091697372,-0.3442781207914055,-0.07202463469771957
2007-09-18,0.009740654219858784,0.1093473936400057,0.8887063114650788,-0.17274089746257582,-0.10403443763697157
2007-09-19,0.010122062047353596,0.12257565822085244,0.8980700699332718,-0.2253948821063609,-0.10246766439422042
2007-09-20,0.01009735083469869,0.11698515984013695,0.8925986990964336,-0.23807200685668967,-0.11136705108712901
2007-09-21,0.010353692695701834,0.10430845953297783,0.8824044931859404,-0.22767885703374788,-0.09745083227144508
2007-09-24,0.01025604962302837,0.10678838434708186,0.8780671609527836,-0.23776681162771457,-0.10429440178157133
2007-09-25,0.010149558561417943,0.10735915585392299,0.8727134430054856,-0.19456649749750915,-0.08935626094100475
2007-09-26,0.01005572911003098,0.10693799931151288,0.8724204141326208,-0.2107523282500734,-0.0654225179616334
2007-09-27,0.009952781079746426,0.10684729952639885,0.872338107938323,-0.23625475777350585,-0.09107349006684543
2007-09-28,0.00998907307407684,0.11710200333463976,0.8718822908405698,-0.23179375114814138,-0.10776907645477019
2007-10-01,0.009934900876282522,0.11330911116549983,0.8723594907174342,-0.2349195740825294,-0.11098313055725995
2007-10-02,0.00997930338805135,0.10810760314711791,0.8742379289696188,-0.19315444318167876,-0.11950697813809805
2007-10-03,0.010028602414298492,0.10278325586020284,0.8754098932974929,-0.1782691186993251,-0.1336580428209336
2007-10-04,0.009951608345236373,0.1033999653009235,0.870909617634791,-0.21591760627655815,-0.12626502427788566
2007-10-05,0.009906886433041986,0.11426359845206453,0.87019628650409,-0.21428206635786382,-0.12328196758386509
2007-10-08,0.009932233172339985,0.10875162341318673,0.8712847685282847,-0.1576656444929238,-0.12354034967540954
2007-10-09,0.009951953004212874,0.11030619220840397,0.8719812536263407,-0.2113813519598911,-0.12617404917809386
2007-10-10,0.009892444555064998,0.11096396900848264,0.8733996311496093,-0.24618578924137313,-0.13521790183533475
2007-10-11,0.009787174546093926,0.11074725971440007,0.8740153068159511,-0.2387261257145248,-0.12989012497012917
2007-10-12,0.00970971832205627,0.10995461276869008,0.8739629584570342,-0.23490395750308501,-0.12886909666145654
2007-10-15,0.009627535463719656,0.10777130970975693,0.8744927840184039,-0.2513704328388402,-0.1315957800109752
2007-10-16,0.00962722225717287,0.10303218325881505,0.8769488157819011,-0.22588324733725423,-0.10522625563241804
2007-10-17,0.009582862193306478,0.10091658838125218,0.8784852048269465,-0.25403657245057504,-0.083010051260433
2007-10-18,0.00954446887470277,0.09929257015862444,0.8715854518304506,-0.28515609486568194,-0.044593949941678805
2007-10-19,0.009557536567715831,0.10581144429493893,0.8715122587376132,-0.18863452286939286,-0.05356056881269165
2007-10-22,0.009927688381002891,0.09820726856515792,0.8818582439914314,-0.22375592722275237,-0.09304457922427198
2007-10-23,0.009924595382412018,0.09265339635264555,0.8793779690674408,-0.22064446746888322,-0.07612562403138146
2007-10-24,0.009905951371697221,0.08938914049287952,0.880135141410819,-0.24238390885878094,-0.09840259804529948
2007-10-25,0.009873131045558751,0.09101587104015496,0.8801578655855141,-0.27800224260540374,-0.10965502352038173
2007-10-26,0.009884857455671399,0.09166058600813999,0.8820925080043545,-0.24832668368537064,-0.0867631179017976
2007-10-29,0.009984612298492445,0.09877997705542543,0.8875622537849875,-0.26158914573253295,-0.050854125945563204
2007-10-30,0.009954904004399643,0.10064478473288782,0.8890585301843756,-0.2571511067211416,-0.047100553672431926
2007-10-31,0.010021925025203448,0.10199774726802345,0.8930551512709711,-0.22163297520346362,-0.018917482696505856
2007-11-01,0.010245258789375194,0.09887915573659409,0.8999400931685791,-0.2954128011392423,0.01958449276770086
2007-11-02,0.01062122687286192,0.093620826050198,0.9091939362681462,-0.25347559106924034,0.06104315037225748
2007-11-05,0.010729133594615017,0.09024120581653185,0.9112988643934805,-0.2501162020636084,0.05515109381464112
2007-11-06,0.010691141703114769,0.08973664952140381,0.9118926977195345,-0.19508711105063806,0.07013920461691607
2007-11-07,0.01094119283802624,0.09540922001289583,0.9171424872436461,-0.22572812625052888,0.10835567329052984
2007-11-08,0.011104786303427597,0.09188601969549041,0.9163833156246581,-0.24921880466084495,0.08519418153072769
2007-11-09,0.010979263003952376,0.08977207730526887,0.9138014188822073,-0.256834518502893,0.10578853491409751
2007-11-12,0.010975047810160728,0.08905478275446613,0.9114918342692729,-0.36481677731145956,0.07949771931208685
2007-11-13,0.011506782676380231,0.0855513828353133,0.9204242460387809,-0.38779754868461813,0.09861864733510099
2007-11-14,0.011859202261066617,0.07315668068026851,0.9266983542563663,-0.43237924967605834,0.10218476426526601
2007-11-15,0.011825230053042573,0.07107904011262162,0.9270814099290097,-0.3647039281333723,0.11084695630158871
2007-11-16,0.011885041805782306,0.06720864972401915,0.9277353184506125,-0.3737534666145547,0.12035894351818262
2007-11-19,0.011762624036344602,0.06611694951262335,0.927786031566751,-0.31584482313080464,0.1217478017565888
2007-11-20,0.011854672289796038,0.06157160291052411,0.9295865346927732,-0.36072625108293194,0.14147467649919873
2007-11-21,0.012065503023615741,0.055872666498902546,0.9318543003996108,-0.3603685266229271,0.13400665895624153
2007-11-23,0.012217092760829966,0.05444829295299544,0.9305616161859734,-0.37341023961591924,0.19473062542284886
2007-11-26,0.012255644012840971,0.061320011630426746,0.9293791134469123,-0.3443574538860262,0.22088987525327328
2007-11-27,0.012539706692007723,0.05963826466669677,0.9277973584238064,-0.3077767217481436,0.2030186263057749
2007-11-28,0.012599569732596556,0.060725167511798996,0.927937217266804,-0.30803459513548154,0.19751566705843043
2007-11-29,0.012905365365794976,0.05339258723798889,0.9326193147848556,-0.30254721910989524,0.18585208760358007
2007-11-30,0.012796405182544612,0.05196683023045997,0.9312084802976572,-0.2701487215540152,0.188614044220227
2007-12-03,0.012755485547644212,0.049841438782232975,0.9306874630538368,-0.29952068071799653,0.1907735797921191
2007-12-04,0.012636638782940577,0.051183520113919766,0.9293092140772948,-0.2705119431055337,0.21041932916127692
2007-12-05,0.012559441797476352,0.04932757847211627,0.9290324917929135,-0.25957488735137013,0.22782020260843744
2007-12-06,0.012652229642879508,0.04583805472430712,0.927991555992332,-0.2730917900659857,0.19482329431248618
2007-12-07,0.01269737340971257,0.047728916378690964,0.9299518040926232,-0.24049879152553785,0.17367393638749673
2007-12-10,0.012587792354150236,0.055058294922856396,0.9266794183495044,-0.2641545006010253,0.15756427875557955
2007-12-11,0.012493687569564255,0.05464843335356855,0.926692389279173,-0.23338712256645344,0.20529061021346443
2007-12-12,0.012814868959494125,0.04955507160800386,0.9313030755604916,-0.32527146734894463,0.25869195975028536
2007-12-13,0.012956060163235358,0.0505901723305638,0.9315312283703532,-0.29173689089588595,0.2752272677501536
2007-12-14,0.012982072974648706,0.06677833818473998,0.9291480854424741,-0.27913089317504824,0.2925306528820959
2007-12-17,0.0130460410928343,0.08168395975744223,0.9220206710548204,-0.22031748371940818,0.28763835187838377
2007-12-18,0.013063363773703611,0.07930361206081057,0.9221332607811062,-0.23417019679994092,0.28055483051355856
2007-12-19,0.012983018676620998,0.0802256299612238,0.9214965142874302,-0.2891077983377957,0.27493800474458424
2007-12-20,0.012864113210370766,0.08710857357081644,0.9173523844830842,-0.2761140153571978,0.2854166161729287
2007-12-21,0.012710119807344588,0.08587366319293742,0.9140569011487248,-0.2725164704598647,0.2817770832428621
2007-12-24,0.012736641478470267,0.08605389280570748,0.9145809219195574,-0.30494388101613557,0.2734970256981483
2007-12-26,0.012643582775401927,0.08468982751807995,0.9132694774689479,-0.29715744705601743,0.2751219730311531
2007-12-27,0.012562066637342797,0.08222527047593031,0.9120897982240224,-0.29583337412899335,0.27831874169194337
2007-12-28,0.012517589232196868,0.07924680194798987,0.9110123402793389,-0.3378573317800201,0.29123499747732384
2007-12-31,0.012465218978067117,0.07904836328566299,0.9085820728883975,-0.30354470661023064,0.3107802238939909
2008-01-02,0.01234139279912378,0.07802327174537659,0.906671341661005,-0.3044748747407373,0.29600392278983745
2008-01-03,0.012547580221251093,0.08338140881198387,0.9098833815981768,-0.34005841545212684,0.28037460009131704
2008-01-04,0.01242882611583635,0.08199644034100172,0.9099858731790557,-0.28517404076416586,0.24318816891184095
2008-01-07,0.012538665905682795,0.08778317292013052,0.9121140624778751,-0.2540417539620473,0.20465435761394815
2008-01-08,0.0124444913480714,0.08691504463248177,0.9112823030438517,-0.2269718273784896,0.20556034056630149
2008-01-09,0.012504190295393706,0.08027158896901128,0.9105019988815617,-0.2257118208155449,0.20185397376419156
2008-01-10,0.012437430391068675,0.07823520563542355,0.9091070611076842,-0.25125189224562716,0.1963709787619281
2008-01-11,0.012441103421005456,0.07494036274398631,0.9056655784304194,-0.25652763325987266,0.19289141943227692
2008-01-14,0.012385688705906318,0.07213501270866012,0.9037051471181308,-0.2721988497090004,0.19206947730059212
2008-01-15,0.012302654884085568,0.07507232403067561,0.9024711849751109,-0.21979367091579027,0.19469313668881955
2008-01-16,0.012484279336026643,0.07356697627973739,0.9070884995435886,-0.20360403302441274,0.24354822054548758
2008-01-17,0.012499270558941941,0.07934817212575762,0.9042460929606133,-0.15900188146732314,0.2366061534070549
2008-01-18,0.012523297163191484,0.07685308693346915,0.9043116980723321,-0.14926762991710174,0.22442344968540315
2008-01-22,0.012424386601639244,0.07501581823480953,0.9012978987608989,-0.1150658643678172,0.23857546567984433
2008-01-23,0.012408351381255817,0.0717585934981126,0.8989246891304584,-0.11508908024773332,0.2356524098142763
2008-01-24,0.012700269716670425,0.06648507443905384,0.9067183315705616,-0.13320324943368173,0.24352373444796052
2008-01-25,0.012887643710767931,0.06102494803297893,0.9036025729670623,-0.11087747446035232,0.23762818426216792
2008-01-28,0.012854895808295547,0.05987837786071178,0.900133572956468,-0.17316712137749474,0.20892723627398252
2008-01-29,0.012830693266049253,0.06205223130143726,0.9022079508436535,-0.16798137218388123,0.15215057503954837
2008-01-30,0.012665727125903317,0.061599117374401935,0.9011675429905158,-0.1431236352235203,0.15995145959871135
2008-01-31,0.012564987147487947,0.060155400280671276,0.8997127400884741,-0.14225898879923393,0.1539979264775939
2008-02-01,0.012505748956053567,0.06765423024860699,0.8960757865417132,-0.2002573288867352,0.1508629863340447
2008-02-04,0.012580433399170653,0.062053314324161085,0.8972504688854704,-0.24360804820954113,0.12864038175626474
2008-02-05,0.012473907617231376,0.062055380333115834,0.893552460470475,-0.3465891615189091,0.1116991204510683
2008-02-06,0.01280310993825595,0.07167987006943032,0.8987193908950272,-0.3168766254919622,0.06239496300261268
2008-02-07,0.012693667173916887,0.07166937920665642,0.8981136859080979,-0.3512822738095469,0.1118845884942
2008-02-08,0.012738457228406944,0.0696432171636774,0.8896000119591659,-0.3530915717607891,0.08502430182677687
2008-02-11,0.012835175701191252,0.06826599899429855,0.8908265413274542,-0.36349142143106344,0.09374285395263064
2008-02-12,0.012740345994942332,0.06833421984108093,0.8889684502623569,-0.33996229453247806,0.10727980554179067
2008-02-13,0.012738993095992683,0.06386546888165956,0.8891586454534842,-0.407533935595431,0.13434299332043462
2008-02-14,0.012657056920261377,0.06201255703332921,0.8882591761338687,-0.38238229445036725,0.15287238182572138
2008-02-15,0.012615703080114418,0.059737304455302856,0.8852315852692219,-0.4341631660455719,0.1572932384782398
2008-02-19,0.012451003887793617,0.059485192607310236,0.883074959579915,-0.4542641424301864,0.1172236715900051
2008-02-20,0.012554592512338592,0.056150056626066695,0.8857959668497875,-0.5237061524832365,0.08516012424994167
2008-02-21,0.012426742649938916,0.05683940971439025,0.8848912085225656,-0.5281621948494856,0.07250783810223524
2008-02-22,0.01240613744542764,0.05472382194937014,0.8857937482539437,-0.6032702681507482,0.08501626280424804
2008-02-25,0.012333737473976406,0.054816899281453786,0.8829035051355568,-0.6339270458794836,0.10270231723544447
2008-02-26,0.012298760926450217,0.053387480092880454,0.883990738698758,-0.6006269137193453,0.11061236180685018
2008-02-27,0.012311682536599068,0.06883392626339963,0.8829106152293543,-0.6489470166585749,0.08369305097495534
2008-02-28,0.012234977518117581,0.06789023880009772,0.883273836646393,-0.6819271126571214,0.06945158317365019
2008-02-29,0.012290435800565101,0.07001246822449694,0.8829697511064685,-0.6171863126102142,0.053145176055459944
2008-03-03,0.012397583000314499,0.06504214587446308,0.8873013284914274,-0.6649103215250728,0.04321614918499328
2008-03-04,0.012291029310545609,0.06498547171424603,0.8862662360189799,-0.5965243297141678,0.05021751128748287
2008-03-05,0.012271429486417927,0.07501751304411396,0.8856411801400214,-0.5633635294624677,0.08713075172906992
2008-03-06,0.012479751148864196,0.07360037765130864,0.8905821944073896,-0.5608907682314074,0.11996205609577969
2008-03-07,0.012651138153315672,0.0703830182608112,0.8938094071618232,-0.5120652366465398,0.10827002388746447
2008-03-10,0.012512045059352807,0.07060144799543448,0.8934044779743457,-0.5379718165011539,0.09219781100527925
2008-03-11,0.01252723989703194,0.06667363115292775,0.8895465874607219,-0.4281670617415701,0.012301653508711891
2008-03-12,0.013030119016774522,0.062493396638070804,0.9003586443349878,-0.4655746224181851,-0.06557225757548417
2008-03-13,0.013124786923005128,0.06812522914166984,0.896982916092258,-0.4954120981471465,-0.08005353778200232
2008-03-14,0.013039944736014083,0.06577614977308381,0.8922591684273005,-0.4964349125515252,-0.08483125765218316
2008-03-17,0.013074577365158466,0.062320546071306535,0.8943690183133757,-0.42532412493462796,-0.0814910996050322
2008-03-18,0.01322291808247423,0.059313308942552975,0.8932864932771448,-0.35638983428531484,-0.05083748484549488
2008-03-19,0.01375227094089247,0.05581636998574443,0.9003946178987222,-0.5878036915775204,0.08584284967382139
2008-03-20,0.014317744742712865,0.06172113465230955,0.9104054137832372,-0.5440111128921141,0.06259235441967496
2008-03-24,0.014718888394155296,0.04989426789646761,0.9111803810464094,-0.5407113689293336,0.05824576975213537
2008-03-25,0.014849830011448113,0.049478290368379856,0.9079817593128032,-0.5184347077977662,0.06082369887818781
2008-03-26,0.014925373360649377,0.055511713798975806,0.9080809096589048,-0.5656884834017926,0.04304960166506153
2008-03-27,0.014942014459102052,0.05289178589068393,0.9088250725337043,-0.5414482267469951,0.02930598386646816
2008-03-28,0.014751640804602666,0.053626668997819406,0.9077937366757849,-0.5015773043441158,0.03751184657786066
2008-03-31,0.014660446368356695,0.0523615732396524,0.9072990786251612,-0.4380935085137152,0.04941907689383605
2008-04-01,0.014613173474597823,0.050294542308131025,0.9093617291010113,-0.46789939854019785,0.0821207573612501
2008-04-02,0.015027246800691446,0.04188235579018782,0.9129643883445139,-0.5254877283119264,0.10214992139572958
2008-04-03,0.015001350391054834,0.04287340909307672,0.9146509966364241,-0.5651924662216796,0.08150433581109573
2008-04-04,0.014805359546732812,0.04312652151895299,0.9136730207785064,-0.6063834544223762,0.06972260604454773
2008-04-07,0.014691676489161636,0.049024893813182445,0.9116512820688987,-0.61656208013488,0.06694940160821596
2008-04-08,0.01456605253260508,0.049033645658501566,0.9103395048070374,-0.5649036723074192,0.06746548682460493
2008-04-09,0.014386786799171228,0.048963392804964596,0.9097807265345629,-0.6004582416219383,0.08145424534475328
2008-04-10,0.014364028203084163,0.04588002612399914,0.9110971914087189,-0.5721877640133103,0.10114509735197443
2008-04-11,0.014184837213132849,0.04529700915534585,0.9103898202743199,-0.5593218321827282,0.08022967575845058
2008-04-14,0.014098468822866996,0.04515012944808934,0.9095177679562501,-0.6000811060218468,0.07325320573445743
2008-04-15,0.01391340435940229,0.04502434778125641,0.9090862772527866,-0.672639767282761,0.0859843099999548
2008-04-16,0.013775228474641382,0.04428860524573422,0.9090880523982002,-0.6072165471464974,0.06256294878157036
2008-04-17,0.013936318036240188,0.049040258586402256,0.9102868820767157,-0.6091449418989482,0.04247157850344496
2008-04-18,0.013759943647805466,0.049518125215030004,0.9094096875436403,-0.5839990521889765,0.05321098699282721
2008-04-21,0.013664760654973448,0.0478333545804418,0.9091757892375488,-0.5460883234790356,0.08113838692894035
2008-04-22,0.013507466602155628,0.0471425696985962,0.9069493812457858,-0.5334825452853671,0.11950430324242794
2008-04-23,0.013347863717378838,0.0462062276737473,0.9059645748601373,-0.5060756509060806,0.15798862386888185
2008-04-24,0.013222663862386462,0.0449219386964302,0.9051750522736867,-0.4658478168220484,0.1425133505745339
2008-04-25,0.013220942801298076,0.05017443425870225,0.9064394998233045,-0.5219159571799854,0.147873238909758
2008-04-28,0.013109730979137927,0.05111322931798184,0.906711741232822,-0.5147011671259065,0.15160832037593133
2008-04-29,0.012935736486864474,0.05337631402882023,0.905666690622457,-0.4523702604807005,0.13485183170130205
2008-04-30,0.0129168649141811,0.056551424336694585,0.9075168350860895,-0.4906574656746545,0.16095642289289822
2008-05-01,0.012799613224223266,0.0568788629318371,0.9068321068757333,-0.38369435174564515,0.19699913617451503
2008-05-02,0.012987475577719216,0.047325045031878135,0.9081310381269262,-0.436486754694387,0.2013710320486395
2008-05-05,0.01296834353805449,0.045049183565239105,0.9080239059685238,-0.4459976320264829,0.19774267024179873
2008-05-06,0.012906705629576057,0.04621618539266111,0.908246437004857,-0.4448271609863447,0.1956787680979953
2008-05-07,0.012787247690525215,0.0449184879650305,0.9078596750774397,-0.37823277413854883,0.18865790266690743
2008-05-08,0.012780041364478033,0.044966403052744276,0.9095144526232487,-0.4113233443196584,0.18175302203090474
2008-05-09,0.012668908046497791,0.050953580022546775,0.9076619715302628,-0.39588797387600694,0.17261436202925262
2008-05-12,0.012536063333348852,0.05074452575335873,0.9055059401378948,-0.43935436745172557,0.16985359516441542
2008-05-13,0.01249027162959275,0.048295168917953143,0.9056070218749441,-0.4090941019344547,0.19312563932706397
2008-05-14,0.012416104355183796,0.05114566895854768,0.9059067644817187,-0.3608078457025992,0.20336253120202516
2008-05-15,0.012265208841270117,0.0512075783541436,0.9058163907440433,-0.3556939774109151,0.18895672823898396
2008-05-16,0.012210111276781534,0.06424738992441942,0.9032091067937861,-0.41944733639679294,0.1907630278774948
2008-05-19,0.012151413063857548,0.06553390351789638,0.9025425015475688,-0.3968501737493875,0.18562324304548938
2008-05-20,0.011986429611244569,0.06549549980032875,0.9013610094057065,-0.38671725204082597,0.19598568230417493
2008-05-21,0.011989202166525126,0.0631892856149391,0.9031031072392256,-0.3872665244100284,0.21888260228374454
2008-05-22,0.012063521707071012,0.05782310627765786,0.9065344970450909,-0.32910916986624655,0.21351309057268936
